DATE,TIME,TEMPERATURE,HUMIDITY,CO2,CO,RAIN,DUST,EVALUATE
9/2/2025,23:59:30,29.40,46.90,29.00,38.00,HEAVY_RAIN,61.48,Moderate
9/2/2025,23:59:19,29.50,47.10,17.00,38.00,HEAVY_RAIN,53.44,Moderate
9/2/2025,23:59:07,29.50,47.30,29.00,39.00,HEAVY_RAIN,163.22,Hazardous
9/2/2025,23:58:56,29.50,47.70,21.00,38.00,HEAVY_RAIN,50.81,Moderate
9/2/2025,23:58:45,29.50,48.20,30.00,39.00,HEAVY_RAIN,82.41,Unhealthy
9/2/2025,23:58:34,29.50,48.80,30.00,39.00,HEAVY_RAIN,39.16,Good
9/2/2025,23:58:23,29.50,49.90,45.00,40.00,HEAVY_RAIN,62.59,Moderate
9/2/2025,23:58:11,29.50,47.90,46.00,39.00,HEAVY_RAIN,218.52,Hazardous
9/2/2025,23:57:59,29.50,47.90,34.00,41.00,HEAVY_RAIN,122.05,Hazardous
9/2/2025,23:49:39,29.60,48.40,19.00,33.00,HEAVY_RAIN,77.00,Unhealthy
9/2/2025,23:49:23,29.70,48.80,29.00,38.00,HEAVY_RAIN,62.59,Moderate
9/2/2025,23:49:12,29.70,48.80,29.00,38.00,HEAVY_RAIN,62.59,Moderate
9/2/2025,23:48:25,29.70,49.00,6.00,35.00,HEAVY_RAIN,214.50,Hazardous
9/2/2025,23:48:05,29.70,48.80,49.00,40.00,HEAVY_RAIN,36.25,Moderate
9/2/2025,23:47:47,29.70,49.10,47.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:47:36,29.70,49.00,55.00,40.00,HEAVY_RAIN,0.00,Unhealthy
9/2/2025,23:47:25,29.70,49.00,56.00,40.00,HEAVY_RAIN,0.21,Unhealthy
9/2/2025,23:47:14,29.70,48.90,46.00,39.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:47:04,29.70,48.90,57.00,40.00,HEAVY_RAIN,0.00,Unhealthy
9/2/2025,23:46:50,29.70,48.30,47.00,39.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:46:39,29.70,48.20,57.00,39.00,HEAVY_RAIN,0.00,Unhealthy
9/2/2025,23:46:28,29.70,48.10,45.00,39.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:46:18,29.70,47.90,55.00,39.00,HEAVY_RAIN,6.87,Unhealthy
9/2/2025,23:46:07,29.70,47.80,46.00,39.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:45:57,29.70,47.80,54.00,39.00,HEAVY_RAIN,0.00,Unhealthy
9/2/2025,23:45:39,29.70,47.60,46.00,38.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:45:28,29.70,47.30,54.00,39.00,HEAVY_RAIN,20.73,Unhealthy
9/2/2025,23:45:17,29.70,47.30,54.00,39.00,HEAVY_RAIN,0.00,Unhealthy
9/2/2025,23:44:59,29.70,47.50,44.00,38.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:44:49,29.70,48.30,65.00,39.00,HEAVY_RAIN,3.82,Hazardous
9/2/2025,23:44:38,29.70,48.40,47.00,37.00,HEAVY_RAIN,51.78,Moderate
9/2/2025,23:44:26,29.60,47.90,43.00,35.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:44:15,29.60,47.50,39.00,36.00,HEAVY_RAIN,33.20,Good
9/2/2025,23:43:51,29.60,47.50,75.00,41.00,HEAVY_RAIN,0.00,Hazardous
9/2/2025,23:42:45,29.70,47.60,12.00,37.00,HEAVY_RAIN,0.00,Good
9/2/2025,23:42:35,29.70,47.50,27.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,23:41:04,29.80,49.10,13.00,37.00,HEAVY_RAIN,0.00,Good
9/2/2025,23:40:53,29.70,49.20,22.00,37.00,HEAVY_RAIN,116.78,Hazardous
9/2/2025,23:39:16,29.70,49.30,19.00,37.00,HEAVY_RAIN,0.00,Good
9/2/2025,23:39:03,29.70,49.30,20.00,37.00,HEAVY_RAIN,68.41,Moderate
9/2/2025,23:37:02,29.30,48.60,22.00,36.00,HEAVY_RAIN,30.57,Good
9/2/2025,23:33:34,29.30,49.10,12.00,35.00,HEAVY_RAIN,0.00,Good
9/2/2025,23:30:37,29.50,50.70,22.00,35.00,HEAVY_RAIN,30.15,Good
9/2/2025,23:26:43,29.30,49.20,21.00,35.00,HEAVY_RAIN,38.89,Good
9/2/2025,23:26:28,29.30,49.00,20.00,35.00,HEAVY_RAIN,35.28,Good
9/2/2025,23:26:15,29.30,49.40,22.00,35.00,HEAVY_RAIN,30.85,Good
9/2/2025,23:20:27,29.20,50.20,9.00,34.00,HEAVY_RAIN,40.55,Good
9/2/2025,23:18:34,29.00,49.60,7.00,34.00,HEAVY_RAIN,39.72,Good
9/2/2025,23:18:20,29.00,49.60,7.00,34.00,HEAVY_RAIN,0.00,Good
9/2/2025,23:18:10,29.00,49.60,7.00,34.00,HEAVY_RAIN,0.00,Good
9/2/2025,23:17:59,29.00,49.50,18.00,34.00,HEAVY_RAIN,50.53,Moderate
9/2/2025,23:15:39,29.00,51.10,15.00,34.00,HEAVY_RAIN,39.30,Good
9/2/2025,23:03:36,29.40,57.40,17.00,34.00,HEAVY_RAIN,0.00,Good
9/2/2025,23:03:24,29.40,57.40,17.00,34.00,HEAVY_RAIN,70.77,Unhealthy
9/2/2025,23:03:05,29.40,57.30,19.00,34.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:54:46,29.40,57.00,17.00,34.00,HEAVY_RAIN,36.67,Good
9/2/2025,22:51:00,29.30,56.90,15.00,33.00,HEAVY_RAIN,48.87,Good
9/2/2025,22:50:49,29.30,56.90,14.00,33.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:50:39,29.40,56.90,15.00,33.00,HEAVY_RAIN,53.44,Moderate
9/2/2025,22:47:55,29.30,57.00,16.00,33.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:44:23,29.30,56.70,14.00,33.00,HEAVY_RAIN,35.97,Good
9/2/2025,22:44:07,29.30,56.60,5.00,32.00,HEAVY_RAIN,49.14,Good
9/2/2025,22:32:44,29.30,55.50,11.00,32.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:32:14,29.30,55.30,0.00,32.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:32:03,29.30,55.40,3.00,32.00,HEAVY_RAIN,145.47,Hazardous
9/2/2025,22:29:37,29.30,55.80,1.00,32.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:29:27,29.30,55.70,3.00,32.00,HEAVY_RAIN,82.55,Unhealthy
9/2/2025,22:23:58,29.30,56.80,2.00,33.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:23:46,29.30,56.80,13.00,33.00,HEAVY_RAIN,129.12,Hazardous
9/2/2025,22:17:32,29.40,57.20,13.00,33.00,HEAVY_RAIN,0.00,Good
9/2/2025,22:02:22,29.40,59.10,6.00,34.00,HEAVY_RAIN,0.00,Good
9/2/2025,21:58:36,29.40,59.70,14.00,35.00,HEAVY_RAIN,30.15,Good
9/2/2025,21:47:11,29.60,61.90,17.00,36.00,HEAVY_RAIN,0.00,Good
9/2/2025,21:32:00,29.60,63.20,20.00,38.00,HEAVY_RAIN,6.31,Good
9/2/2025,21:22:06,29.60,63.30,14.00,36.00,HEAVY_RAIN,30.43,Good
9/2/2025,21:21:14,29.60,63.30,20.00,38.00,HEAVY_RAIN,0.00,Good
9/2/2025,21:21:04,29.60,63.30,21.00,38.00,HEAVY_RAIN,53.99,Moderate
9/2/2025,21:20:53,29.60,63.30,13.00,38.00,HEAVY_RAIN,30.15,Good
9/2/2025,21:18:32,29.60,63.30,22.00,39.00,HEAVY_RAIN,37.92,Good
9/2/2025,21:18:01,29.60,63.30,22.00,39.00,HEAVY_RAIN,38.61,Good
9/2/2025,21:16:50,29.60,63.30,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,21:12:23,29.50,63.40,21.00,39.00,HEAVY_RAIN,49.97,Good
9/2/2025,21:12:13,29.50,63.40,22.00,39.00,HEAVY_RAIN,77.14,Unhealthy
9/2/2025,21:03:35,29.50,62.90,14.00,39.00,HEAVY_RAIN,37.50,Good
9/2/2025,21:03:17,29.60,63.30,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,21:03:06,29.60,63.40,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,21:02:24,29.60,62.80,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,21:02:11,29.70,63.30,22.00,40.00,HEAVY_RAIN,38.47,Moderate
9/2/2025,21:01:59,29.60,63.30,4.00,38.00,HEAVY_RAIN,0.00,Good
9/2/2025,21:01:39,29.60,63.50,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:55:55,29.60,63.70,16.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:55:44,29.60,63.60,12.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:54:04,29.60,63.70,7.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:53:52,29.60,63.70,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:50:25,29.60,63.60,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:50:14,29.60,63.60,27.00,38.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:49:49,29.70,63.70,14.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:49:38,29.60,63.70,17.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:47:56,29.60,63.60,17.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:47:37,29.60,63.60,19.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:46:27,29.60,63.80,25.00,40.00,HEAVY_RAIN,37.50,Moderate
9/2/2025,20:46:13,29.60,63.80,25.00,40.00,HEAVY_RAIN,37.50,Moderate
9/2/2025,20:45:59,29.60,63.70,22.00,40.00,HEAVY_RAIN,64.80,Moderate
9/2/2025,20:45:48,29.60,63.70,19.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:45:01,29.60,63.80,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:44:50,29.60,63.80,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:44:39,29.60,63.70,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:44:22,29.70,63.80,13.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:44:11,29.70,63.80,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:41:32,29.70,63.60,12.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:41:21,29.70,63.60,22.00,39.00,HEAVY_RAIN,226.01,Hazardous
9/2/2025,20:31:16,29.60,63.30,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:29:48,29.70,63.40,15.00,39.00,HEAVY_RAIN,47.20,Good
9/2/2025,20:20:41,29.70,63.80,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:20:31,29.70,63.80,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:18:30,29.70,63.90,14.00,38.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:18:19,29.70,63.90,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:17:58,29.60,64.00,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:17:45,29.70,64.00,25.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:17:28,29.70,64.10,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:17:17,29.70,64.10,16.00,39.00,HEAVY_RAIN,74.09,Unhealthy
9/2/2025,20:17:02,29.70,64.00,19.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:16:51,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:16:40,29.70,64.00,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:16:29,29.70,64.00,22.00,40.00,HEAVY_RAIN,36.81,Moderate
9/2/2025,20:16:19,29.70,64.00,25.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:16:07,29.70,64.00,22.00,39.00,HEAVY_RAIN,24.05,Good
9/2/2025,20:15:56,29.70,64.00,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:15:45,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:15:30,29.70,63.90,22.00,39.00,HEAVY_RAIN,47.34,Good
9/2/2025,20:15:16,29.70,63.90,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:15:04,29.70,63.80,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:14:48,29.70,63.80,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:14:37,29.70,63.80,16.00,39.00,HEAVY_RAIN,41.66,Good
9/2/2025,20:14:18,29.70,63.80,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:14:07,29.70,63.80,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:13:57,29.70,63.70,16.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:13:43,29.70,63.70,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:13:29,29.60,63.70,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:13:18,29.70,63.70,22.00,40.00,HEAVY_RAIN,2.85,Moderate
9/2/2025,20:13:07,29.70,63.80,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:12:56,29.70,63.80,15.00,39.00,HEAVY_RAIN,58.98,Moderate
9/2/2025,20:12:25,29.70,63.90,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:12:13,29.70,63.80,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:11:59,29.70,63.90,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:11:45,29.70,63.90,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:11:19,29.70,64.00,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:11:08,29.70,64.00,22.00,40.00,HEAVY_RAIN,39.99,Moderate
9/2/2025,20:10:57,29.70,63.90,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:10:38,29.70,63.90,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:10:26,29.70,63.90,22.00,40.00,HEAVY_RAIN,30.15,Moderate
9/2/2025,20:10:12,29.70,63.90,22.00,40.00,HEAVY_RAIN,63.83,Moderate
9/2/2025,20:09:58,29.70,63.80,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:09:32,29.70,63.80,14.00,39.00,HEAVY_RAIN,4.23,Good
9/2/2025,20:09:17,29.70,63.90,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:09:06,29.70,63.90,22.00,40.00,HEAVY_RAIN,83.52,Unhealthy
9/2/2025,20:08:55,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:08:39,29.60,64.00,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:08:29,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:08:18,29.70,64.00,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:08:03,29.70,64.00,22.00,40.00,HEAVY_RAIN,65.08,Moderate
9/2/2025,20:07:53,29.70,64.00,14.00,39.00,HEAVY_RAIN,09.08,Good
9/2/2025,20:07:42,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:07:34,29.70,64.00,16.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:06:52,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:06:42,29.70,64.00,22.00,40.00,HEAVY_RAIN,81.99,Unhealthy
9/2/2025,20:06:27,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:06:15,29.70,63.90,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:05:56,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:05:29,29.70,63.90,13.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:05:19,29.70,64.00,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:05:09,29.70,64.00,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:04:36,29.70,63.90,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:04:24,29.70,63.90,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:04:14,29.70,63.90,22.00,40.00,HEAVY_RAIN,35.70,Moderate
9/2/2025,20:04:02,29.70,63.80,22.00,40.00,HEAVY_RAIN,52.88,Moderate
9/2/2025,20:03:50,29.70,63.80,22.00,40.00,HEAVY_RAIN,30.01,Moderate
9/2/2025,20:03:29,29.70,63.80,21.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:03:05,29.70,63.80,13.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:02:45,29.70,63.90,20.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,20:02:29,29.70,63.90,13.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,20:00:57,29.70,64.10,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:59:14,29.70,64.10,20.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:59:02,29.70,64.20,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:46:02,29.70,64.00,21.00,41.00,HEAVY_RAIN,56.77,Moderate
9/2/2025,19:45:45,29.70,64.00,22.00,41.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:30:35,29.70,63.40,26.00,41.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:29:10,29.70,63.80,25.00,40.00,HEAVY_RAIN,35.28,Moderate
9/2/2025,19:28:55,29.70,63.80,22.00,40.00,HEAVY_RAIN,48.03,Moderate
9/2/2025,19:28:42,29.70,63.80,22.00,40.00,HEAVY_RAIN,33.20,Moderate
9/2/2025,19:28:30,29.70,63.90,26.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:26:57,29.70,63.70,25.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:26:46,29.70,63.70,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:26:33,29.70,63.70,14.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:26:21,29.70,63.70,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:26:11,29.70,63.70,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:25:59,29.70,63.70,27.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:25:29,29.70,63.70,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:25:08,29.70,63.70,17.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:24:39,29.70,63.70,22.00,40.00,HEAVY_RAIN,67.30,Moderate
9/2/2025,19:24:27,29.70,63.70,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:24:12,29.70,63.60,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:24:01,29.70,63.50,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:23:49,29.70,63.50,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:23:31,29.70,63.60,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:23:18,29.70,63.60,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:22:58,29.70,63.50,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:22:42,29.70,63.60,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:21:45,29.70,63.50,13.00,39.00,HEAVY_RAIN,8.95,Good
9/2/2025,19:21:34,29.70,63.50,11.00,39.00,HEAVY_RAIN,90.17,Unhealthy
9/2/2025,19:21:21,29.70,63.50,12.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:21:10,29.70,63.50,20.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,19:15:23,29.70,63.40,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:08:14,29.70,63.00,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,19:08:03,29.70,62.90,14.00,39.00,HEAVY_RAIN,50.81,Moderate
9/2/2025,19:00:10,29.70,62.80,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:54:53,29.70,62.90,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:54:41,29.70,62.90,22.00,39.00,HEAVY_RAIN,53.44,Moderate
9/2/2025,18:54:29,29.70,62.80,14.00,39.00,HEAVY_RAIN,0.77,Good
9/2/2025,18:54:18,29.70,62.80,27.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:53:41,29.80,62.90,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:53:30,29.70,62.90,27.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:53:08,29.70,62.90,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:52:58,29.70,62.90,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:52:47,29.70,62.90,22.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:52:37,29.70,62.90,25.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:52:22,29.70,63.00,22.00,39.00,HEAVY_RAIN,5.76,Good
9/2/2025,18:52:12,29.70,63.00,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:51:52,29.70,63.00,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:51:41,29.70,62.90,25.00,40.00,HEAVY_RAIN,0.21,Moderate
9/2/2025,18:51:28,29.70,62.90,13.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:51:17,29.70,62.80,22.00,39.00,HEAVY_RAIN,77.00,Unhealthy
9/2/2025,18:51:05,29.70,62.90,22.00,39.00,HEAVY_RAIN,33.90,Good
9/2/2025,18:50:55,29.70,62.90,22.00,39.00,HEAVY_RAIN,34.17,Good
9/2/2025,18:49:31,29.70,62.90,22.00,40.00,HEAVY_RAIN,12.69,Moderate
9/2/2025,18:49:21,29.70,62.90,15.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:49:08,29.80,62.90,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:48:42,29.70,62.80,14.00,39.00,HEAVY_RAIN,20.59,Good
9/2/2025,18:48:32,29.70,62.80,22.00,40.00,HEAVY_RAIN,32.79,Moderate
9/2/2025,18:48:20,29.70,62.80,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:48:07,29.70,62.70,16.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:46:39,29.70,62.70,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:46:28,29.70,62.70,16.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:46:13,29.80,62.60,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:46:03,29.80,62.60,18.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:45:36,29.80,62.60,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:45:25,29.80,62.60,14.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:45:14,29.80,62.60,22.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:45:01,29.80,62.50,17.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:43:15,29.80,62.40,17.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:43:03,29.70,62.30,27.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:42:48,29.70,62.30,13.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:42:38,29.80,62.30,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:42:25,29.80,62.40,16.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:42:09,29.80,62.30,26.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:41:57,29.80,62.40,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:41:07,29.80,62.40,28.00,40.00,HEAVY_RAIN,62.03,Moderate
9/2/2025,18:40:53,29.80,62.30,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:40:37,29.80,62.30,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:40:19,29.70,62.20,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:40:01,29.80,62.10,4.00,37.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:39:49,29.80,62.20,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:39:38,29.80,62.20,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:39:20,29.70,62.30,29.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:39:04,29.80,62.30,18.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:38:54,29.80,62.30,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:38:42,29.70,62.30,18.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:38:32,29.80,62.30,30.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:38:21,29.80,62.30,19.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:38:11,29.70,62.30,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:37:57,29.70,62.30,19.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:37:46,29.80,62.20,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:37:30,29.80,62.20,19.00,39.00,HEAVY_RAIN,10.89,Good
9/2/2025,18:37:19,29.80,62.20,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:37:04,29.80,62.20,17.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:36:54,29.80,62.20,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:36:41,29.80,62.20,29.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:36:19,29.80,62.10,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:36:05,29.80,62.10,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:35:48,29.70,62.00,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:35:32,29.70,62.10,19.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:35:20,29.80,62.20,28.00,40.00,HEAVY_RAIN,60.09,Moderate
9/2/2025,18:35:07,29.70,62.10,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:34:56,29.70,62.10,19.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:34:46,29.80,62.00,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:34:36,29.80,62.10,18.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:34:26,29.80,62.10,28.00,40.00,HEAVY_RAIN,0.00,Moderate
9/2/2025,18:34:16,29.80,62.10,20.00,39.00,HEAVY_RAIN,0.00,Good
9/2/2025,18:34:05,29.80,62.00,28.00,40.00,HEAVY_RAIN,34.59,Moderate
